index,mean,std,5%,50%,95%,pid
lapse,0.542972811833024,0.7144382597227904,-0.6807480007410049,0.6447423696517944,1.7180102527141567,hnij9jl0y6mppml1i5inn2oa
aligned_weight,0.6830607023313642,0.5674527283511661,-0.23447667956352233,0.6982826888561249,1.6341760039329525,hnij9jl0y6mppml1i5inn2oa
orthogonal_weight,0.5217243980765343,0.4727172816103764,-0.31720505952835076,0.5879603326320648,1.0732294499874107,hnij9jl0y6mppml1i5inn2oa
horizon,1.4115405558347702,1.5160262972407648,-1.3592393279075623,1.4038043022155762,4.194117307662964,hnij9jl0y6mppml1i5inn2oa
n_samples,500.0,0.0,500.0,500.0,500.0,hnij9jl0y6mppml1i5inn2oa
exploration_constant,3.0,0.0,3.0,3.0,3.0,hnij9jl0y6mppml1i5inn2oa
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,hnij9jl0y6mppml1i5inn2oa
temp,1.303924441665411,1.9958590004332675,-2.985301661491394,1.5881168246269226,4.275746035575865,d2e1esgtug24m61ucur9iqxf
lapse,0.5031458542346955,0.7041872491493125,-0.7429121047258377,0.6030500531196594,1.6580680847167966,d2e1esgtug24m61ucur9iqxf
aligned_weight,0.6720114635489881,0.6093865714506262,-0.3657562792301178,0.674011617898941,1.695173847675323,d2e1esgtug24m61ucur9iqxf
orthogonal_weight,0.5479999641776085,0.4235833456212932,-0.17511388659477228,0.6057620048522949,1.014632785320282,d2e1esgtug24m61ucur9iqxf
horizon,1.3570319089889527,1.5292701063432381,-1.3229086637496947,1.3953022956848145,3.9342848420143124,d2e1esgtug24m61ucur9iqxf
n_samples,500.0,0.0,500.0,500.0,500.0,d2e1esgtug24m61ucur9iqxf
exploration_constant,3.0,0.0,3.0,3.0,3.0,d2e1esgtug24m61ucur9iqxf
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,d2e1esgtug24m61ucur9iqxf
temp,1.549957953363657,1.7484660041503524,-1.7255173802375794,1.6537728309631348,4.656707906723021,avijmi54tqvvwfbg5vf8fihv
lapse,0.5230549623966217,0.6708794790242445,-0.7567331999540329,0.6172409057617188,1.6167481482028954,avijmi54tqvvwfbg5vf8fihv
aligned_weight,0.6444229012057185,0.611357487941264,-0.46669473350048063,0.6662982702255249,1.6451933145523068,avijmi54tqvvwfbg5vf8fihv
orthogonal_weight,0.5175876733362674,0.44310023048309594,-0.33208194077014913,0.5957165062427521,0.9499919772148131,avijmi54tqvvwfbg5vf8fihv
horizon,1.3458768484592438,1.3794108501362672,-1.108526611328125,1.3855599164962769,3.6633674860000607,avijmi54tqvvwfbg5vf8fihv
n_samples,500.0,0.0,500.0,500.0,500.0,avijmi54tqvvwfbg5vf8fihv
exploration_constant,3.0,0.0,3.0,3.0,3.0,avijmi54tqvvwfbg5vf8fihv
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,avijmi54tqvvwfbg5vf8fihv
temp,1.3402195678055286,1.8445090562755355,-2.564392387866974,1.5802461504936218,3.8842122554779017,dgutv1r48h11zcuxlggnr7fy
lapse,0.49997304312884805,0.7736531500626609,-0.9213857293128968,0.6027947068214417,1.7495973944664,dgutv1r48h11zcuxlggnr7fy
aligned_weight,0.686006120171398,0.5767348398124326,-0.21627938747406006,0.6775012016296387,1.6394856691360467,dgutv1r48h11zcuxlggnr7fy
orthogonal_weight,0.5323285645246506,0.4362688536764321,-0.2939201265573501,0.5883482694625854,1.0796446323394773,dgutv1r48h11zcuxlggnr7fy
horizon,1.446974515080452,1.438754741811273,-1.0145006060600281,1.4197401404380798,3.959662771224975,dgutv1r48h11zcuxlggnr7fy
n_samples,500.0,0.0,500.0,500.0,500.0,dgutv1r48h11zcuxlggnr7fy
exploration_constant,3.0,0.0,3.0,3.0,3.0,dgutv1r48h11zcuxlggnr7fy
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,dgutv1r48h11zcuxlggnr7fy
temp,1.3525473601222038,1.9122718689089404,-2.55826096534729,1.602016031742096,4.108027791976928,b05j6i7exhwp0hgdugl6van4
lapse,0.4791332816630602,0.7141545459552578,-0.7602892875671386,0.580836832523346,1.6365706443786616,b05j6i7exhwp0hgdugl6van4
aligned_weight,0.7009284601435065,0.5575761712071886,-0.2722009539604187,0.690234363079071,1.6704454779624933,b05j6i7exhwp0hgdugl6van4
orthogonal_weight,0.5456447937488555,0.4582524274201824,-0.27361033856868744,0.6085230112075806,1.1147533774375913,b05j6i7exhwp0hgdugl6van4
horizon,1.4158886355161666,1.4602213951880407,-1.1326798796653748,1.3923701643943787,4.075356245040893,b05j6i7exhwp0hgdugl6van4
n_samples,500.0,0.0,500.0,500.0,500.0,b05j6i7exhwp0hgdugl6van4
exploration_constant,3.0,0.0,3.0,3.0,3.0,b05j6i7exhwp0hgdugl6van4
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,b05j6i7exhwp0hgdugl6van4
temp,1.3032229354083538,1.984152758881684,-2.7085696697235107,1.5622755289077759,4.1693292856216395,p3nlkgn65c85j7uyr340xxuk
lapse,0.48568516474962237,0.7193792803614552,-0.8006594717502594,0.5979965329170227,1.6729114532470701,p3nlkgn65c85j7uyr340xxuk
aligned_weight,0.6845868609845638,0.5585610817360006,-0.19050868749618524,0.6994746029376984,1.5765302896499633,p3nlkgn65c85j7uyr340xxuk
orthogonal_weight,0.5452450002729893,0.4121285535904629,-0.1919100761413574,0.6100600957870483,1.0233327627182005,p3nlkgn65c85j7uyr340xxuk
horizon,1.4250369381904602,1.4573081334643385,-0.9901356637477873,1.4110702872276306,3.9952038526535008,p3nlkgn65c85j7uyr340xxuk
n_samples,500.0,0.0,500.0,500.0,500.0,p3nlkgn65c85j7uyr340xxuk
exploration_constant,3.0,0.0,3.0,3.0,3.0,p3nlkgn65c85j7uyr340xxuk
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,p3nlkgn65c85j7uyr340xxuk
temp,1.4489606782793998,1.8882189587039615,-2.289481747150421,1.5970556139945984,4.065601086616514,ffk1yuosqvgl82psnfwe9qt1
lapse,0.5200587202534079,0.746352250798005,-0.8757326543331146,0.6355811953544617,1.7060454905033111,ffk1yuosqvgl82psnfwe9qt1
aligned_weight,0.6893537079580129,0.5793518173836303,-0.237958425283432,0.6744856536388397,1.7212804794311523,ffk1yuosqvgl82psnfwe9qt1
orthogonal_weight,0.5340294403731823,0.4204304472967142,-0.24282410740852356,0.5990576148033142,1.007294702529907,ffk1yuosqvgl82psnfwe9qt1
horizon,1.4368032783269882,1.3937607846372218,-0.8813884377479552,1.4181863069534302,3.8616455674171437,ffk1yuosqvgl82psnfwe9qt1
n_samples,500.0,0.0,500.0,500.0,500.0,ffk1yuosqvgl82psnfwe9qt1
exploration_constant,3.0,0.0,3.0,3.0,3.0,ffk1yuosqvgl82psnfwe9qt1
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,ffk1yuosqvgl82psnfwe9qt1
temp,1.339414899647236,1.9297998848046078,-2.7110817074775695,1.6152675151824951,4.249676299095153,vukvcbj6kemrw1xz7e21hb37
lapse,0.508204801261425,0.7569928422886286,-0.8713525235652924,0.6165516674518585,1.6912347733974455,vukvcbj6kemrw1xz7e21hb37
aligned_weight,0.7017000783905387,0.5853988576669316,-0.36830648183822634,0.7017945945262909,1.7091913044452662,vukvcbj6kemrw1xz7e21hb37
orthogonal_weight,0.5409046310186386,0.4299054084761479,-0.2342574745416641,0.6050088703632355,1.0427907943725583,vukvcbj6kemrw1xz7e21hb37
horizon,1.4165928783416748,1.437327907989964,-1.0286052227020261,1.3966488242149353,3.950389683246612,vukvcbj6kemrw1xz7e21hb37
n_samples,500.0,0.0,500.0,500.0,500.0,vukvcbj6kemrw1xz7e21hb37
exploration_constant,3.0,0.0,3.0,3.0,3.0,vukvcbj6kemrw1xz7e21hb37
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,vukvcbj6kemrw1xz7e21hb37
temp,1.443550939053297,1.93651008402266,-2.374272918701172,1.5832111239433289,4.572826886177061,jvu3k1wq6g0ssslycul5n0y0
lapse,0.47726803075522184,0.7052464783825263,-0.8382748454809189,0.5985798239707947,1.5954694330692285,jvu3k1wq6g0ssslycul5n0y0
aligned_weight,0.6668934921026229,0.6025715438261949,-0.3922466188669204,0.6754675507545471,1.685040837526321,jvu3k1wq6g0ssslycul5n0y0
orthogonal_weight,0.5589887797832489,0.4162995331839014,-0.1154470682144165,0.6039785742759705,1.010501939058303,jvu3k1wq6g0ssslycul5n0y0
horizon,1.42415931558609,1.3671096197327912,-0.9636294960975647,1.3844499588012695,3.725634479522704,jvu3k1wq6g0ssslycul5n0y0
n_samples,500.0,0.0,500.0,500.0,500.0,jvu3k1wq6g0ssslycul5n0y0
exploration_constant,3.0,0.0,3.0,3.0,3.0,jvu3k1wq6g0ssslycul5n0y0
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,jvu3k1wq6g0ssslycul5n0y0
temp,1.3874977480471133,2.0881067451074107,-2.808960485458374,1.6532137989997864,4.53355391025543,ha5oacm5qmrte4ei046vvdg7
lapse,0.5090053326040507,0.7149526450694886,-0.7993203043937682,0.6141745448112488,1.6270447909831998,ha5oacm5qmrte4ei046vvdg7
aligned_weight,0.684534789647907,0.6075970579121501,-0.3028720200061798,0.6844205260276794,1.7474474906921378,ha5oacm5qmrte4ei046vvdg7
orthogonal_weight,0.5583684242963791,0.44514642564083823,-0.19993449449539183,0.5994452834129333,1.081248545646667,ha5oacm5qmrte4ei046vvdg7
horizon,1.368522605895996,1.4578446333700459,-1.0880413770675659,1.3924388885498047,3.8955097079277032,ha5oacm5qmrte4ei046vvdg7
n_samples,500.0,0.0,500.0,500.0,500.0,ha5oacm5qmrte4ei046vvdg7
exploration_constant,3.0,0.0,3.0,3.0,3.0,ha5oacm5qmrte4ei046vvdg7
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,ha5oacm5qmrte4ei046vvdg7
temp,1.3090565907359124,2.0051029206460127,-2.7307238459587095,1.5929329991340637,4.269684004783627,1n10sf5fh2i47tvrexnozqan
lapse,0.5031307916790247,0.7312132073193301,-0.9660074532032012,0.6127882897853851,1.7004137516021722,1n10sf5fh2i47tvrexnozqan
aligned_weight,0.691806145388633,0.5681950612223967,-0.20295429229736328,0.6885043084621429,1.6944597840309135,1n10sf5fh2i47tvrexnozqan
orthogonal_weight,0.5447206157147885,0.45100768133852176,-0.21841082274913787,0.6315505802631378,1.0359526991844175,1n10sf5fh2i47tvrexnozqan
horizon,1.4281901432275772,1.4610318935873055,-0.9439620733261108,1.4190562963485718,4.094867372512815,1n10sf5fh2i47tvrexnozqan
n_samples,500.0,0.0,500.0,500.0,500.0,1n10sf5fh2i47tvrexnozqan
exploration_constant,3.0,0.0,3.0,3.0,3.0,1n10sf5fh2i47tvrexnozqan
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,1n10sf5fh2i47tvrexnozqan
temp,1.2743952853679656,2.041602708064582,-2.9984954357147218,1.520976722240448,4.193723630905143,gbceqxhizs4xext3s4siqd9l
lapse,0.4980257889851928,0.7227544756464641,-0.8127113312482833,0.6073177754878998,1.6599637687206266,gbceqxhizs4xext3s4siqd9l
aligned_weight,0.695313871383667,0.5663383609595588,-0.16026301980018612,0.6910283863544464,1.662645602226257,gbceqxhizs4xext3s4siqd9l
orthogonal_weight,0.5281690368056298,0.461971119353082,-0.30239863395690914,0.5965219140052795,1.028282368183136,gbceqxhizs4xext3s4siqd9l
horizon,1.395664904475212,1.3591686911973455,-0.7587478041648864,1.3750005960464478,3.7602579236030578,gbceqxhizs4xext3s4siqd9l
n_samples,500.0,0.0,500.0,500.0,500.0,gbceqxhizs4xext3s4siqd9l
exploration_constant,3.0,0.0,3.0,3.0,3.0,gbceqxhizs4xext3s4siqd9l
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,gbceqxhizs4xext3s4siqd9l
temp,1.4935089862346649,2.0035406709465273,-2.66796213388443,1.6160390377044678,4.708276963233946,582qdz8ckor7o2ixf3yqnuu1
lapse,0.513041079543531,0.695327241920317,-0.7900890499353409,0.600522369146347,1.703441923856735,582qdz8ckor7o2ixf3yqnuu1
aligned_weight,0.6683929789960384,0.5615203246894087,-0.3445531696081161,0.6892122328281403,1.6146232068538662,582qdz8ckor7o2ixf3yqnuu1
orthogonal_weight,0.5724776551127434,0.45439426490735374,-0.22209948897361753,0.6268302798271179,1.100086396932601,582qdz8ckor7o2ixf3yqnuu1
horizon,1.4435378719568253,1.4607029686916007,-1.0989065289497375,1.4367372393608093,4.025744056701659,582qdz8ckor7o2ixf3yqnuu1
n_samples,500.0,0.0,500.0,500.0,500.0,582qdz8ckor7o2ixf3yqnuu1
exploration_constant,3.0,0.0,3.0,3.0,3.0,582qdz8ckor7o2ixf3yqnuu1
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,582qdz8ckor7o2ixf3yqnuu1
temp,1.3080610975325107,1.972703882605311,-2.8891310334205627,1.5613527297973633,4.382192349433899,em8z0kmtt8si9u3y1gxdhj7d
lapse,0.4934508538991213,0.7156982119878305,-0.8098237395286559,0.5848760008811951,1.7063152492046356,em8z0kmtt8si9u3y1gxdhj7d
aligned_weight,0.7144401748366654,0.5877823518028658,-0.24074063897132872,0.6908939182758331,1.7623482227325433,em8z0kmtt8si9u3y1gxdhj7d
orthogonal_weight,0.549813168913126,0.4298802420556857,-0.21931732892990108,0.6170715689659119,1.0240344166755668,em8z0kmtt8si9u3y1gxdhj7d
horizon,1.3319769859313966,1.4015820060187942,-0.9893694937229155,1.366977870464325,3.6920813798904404,em8z0kmtt8si9u3y1gxdhj7d
n_samples,500.0,0.0,500.0,500.0,500.0,em8z0kmtt8si9u3y1gxdhj7d
exploration_constant,3.0,0.0,3.0,3.0,3.0,em8z0kmtt8si9u3y1gxdhj7d
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,em8z0kmtt8si9u3y1gxdhj7d
temp,1.3805893524587154,1.8220925031517048,-2.327777862548828,1.6015386581420898,4.236876034736632,4li19t981dd8vmxrdltnv302
lapse,0.5030000856965781,0.7101666772982853,-0.8208410024642945,0.6124704480171204,1.619438964128494,4li19t981dd8vmxrdltnv302
aligned_weight,0.6666931701004505,0.595484413174373,-0.4087980568408966,0.676443338394165,1.667695879936218,4li19t981dd8vmxrdltnv302
orthogonal_weight,0.5650366390645504,0.4353461932312893,-0.1978120893239975,0.6180200278759003,1.0944421470165249,4li19t981dd8vmxrdltnv302
horizon,1.4523092583417891,1.4447073761158944,-0.771385931968689,1.380129635334015,4.106724524497985,4li19t981dd8vmxrdltnv302
n_samples,500.0,0.0,500.0,500.0,500.0,4li19t981dd8vmxrdltnv302
exploration_constant,3.0,0.0,3.0,3.0,3.0,4li19t981dd8vmxrdltnv302
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,4li19t981dd8vmxrdltnv302
temp,1.3268440448641776,1.9687313739919858,-2.6049353837966915,1.6073684096336365,3.894339025020599,0imlkhgxn6fxg0le2v4lxcym
lapse,0.4478229496181011,0.7413362013122009,-0.9024954497814178,0.5814406275749207,1.5756167471408837,0imlkhgxn6fxg0le2v4lxcym
aligned_weight,0.6646974977478385,0.609988820134879,-0.36310390830039974,0.6792198419570923,1.6456208646297454,0imlkhgxn6fxg0le2v4lxcym
orthogonal_weight,0.550162763953209,0.44066407642969985,-0.16006094515323635,0.5909762680530548,1.1436539709568003,0imlkhgxn6fxg0le2v4lxcym
horizon,1.4508575448989869,1.5735115114972842,-1.157764494419098,1.4008435606956482,4.468560957908629,0imlkhgxn6fxg0le2v4lxcym
n_samples,500.0,0.0,500.0,500.0,500.0,0imlkhgxn6fxg0le2v4lxcym
exploration_constant,3.0,0.0,3.0,3.0,3.0,0imlkhgxn6fxg0le2v4lxcym
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,0imlkhgxn6fxg0le2v4lxcym
temp,1.2940568854808807,1.9328720648088016,-2.5404336929321287,1.5885990858078003,4.15396409034729,bnizgfcfi9m78touqgf12d0v
lapse,0.5103070233017206,0.7100648233041602,-0.8426083028316497,0.6097412407398224,1.7016901969909668,bnizgfcfi9m78touqgf12d0v
aligned_weight,0.7107654085941613,0.5414604062475121,0.0038784265518189654,0.7050326466560364,1.6662652313709254,bnizgfcfi9m78touqgf12d0v
orthogonal_weight,0.5474433689415454,0.454567244136452,-0.21527436971664424,0.6085631847381592,1.1091857016086575,bnizgfcfi9m78touqgf12d0v
horizon,1.4191901314258575,1.4817450990455452,-1.071969497203827,1.3887647986412048,4.182418489456176,bnizgfcfi9m78touqgf12d0v
n_samples,500.0,0.0,500.0,500.0,500.0,bnizgfcfi9m78touqgf12d0v
exploration_constant,3.0,0.0,3.0,3.0,3.0,bnizgfcfi9m78touqgf12d0v
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,bnizgfcfi9m78touqgf12d0v
temp,1.4107321155667305,2.0394931136242125,-2.5686233639717098,1.6456139087677002,4.475324177742004,xhlgp88ca3cnowlvl98ajt2l
lapse,0.5118107464537025,0.7073546003893141,-0.8281986713409424,0.5943503081798553,1.7357285320758817,xhlgp88ca3cnowlvl98ajt2l
aligned_weight,0.6848517374321819,0.5768325890404885,-0.35399854481220244,0.6881750226020813,1.644038462638855,xhlgp88ca3cnowlvl98ajt2l
orthogonal_weight,0.5176815682053566,0.4768069830516663,-0.3475921660661697,0.5982701778411865,1.0136611163616178,xhlgp88ca3cnowlvl98ajt2l
horizon,1.3697187925577163,1.3308867919860212,-1.0968258500099182,1.3846715688705444,3.691453909873962,xhlgp88ca3cnowlvl98ajt2l
n_samples,500.0,0.0,500.0,500.0,500.0,xhlgp88ca3cnowlvl98ajt2l
exploration_constant,3.0,0.0,3.0,3.0,3.0,xhlgp88ca3cnowlvl98ajt2l
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,xhlgp88ca3cnowlvl98ajt2l
temp,1.2266123834848404,2.072164759148394,-2.9792813181877134,1.565826654434204,4.19339644908905,t7xuz3o0vhpxv6z6y508rm1z
lapse,0.47261825355887416,0.7150026022898894,-0.8912081271409988,0.5874435901641846,1.6014352738857265,t7xuz3o0vhpxv6z6y508rm1z
aligned_weight,0.7008165902867913,0.5483986920035334,-0.16337634325027464,0.6786998808383942,1.6741218566894516,t7xuz3o0vhpxv6z6y508rm1z
orthogonal_weight,0.5765384389162064,0.4182439444507351,-0.1409420520067214,0.6183189749717712,1.0647929072380067,t7xuz3o0vhpxv6z6y508rm1z
horizon,1.3739966737031937,1.3858653598089126,-0.972821021080017,1.3701984882354736,3.758449816703794,t7xuz3o0vhpxv6z6y508rm1z
n_samples,500.0,0.0,500.0,500.0,500.0,t7xuz3o0vhpxv6z6y508rm1z
exploration_constant,3.0,0.0,3.0,3.0,3.0,t7xuz3o0vhpxv6z6y508rm1z
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,t7xuz3o0vhpxv6z6y508rm1z
temp,1.4192985466420651,2.024724780984989,-2.6545865178108214,1.6561002731323242,4.470586681365966,iosbaif5d7dx8wsqcw2bgml4
lapse,0.46254292386770246,0.7020009529408849,-0.8576215177774429,0.5951838195323944,1.6418140113353725,iosbaif5d7dx8wsqcw2bgml4
aligned_weight,0.681817958239466,0.5587433285213285,-0.3488548308610916,0.6987353265285492,1.6624732375144957,iosbaif5d7dx8wsqcw2bgml4
orthogonal_weight,0.5498208513259888,0.4446654775078594,-0.30106297731399534,0.6117814183235168,1.0902146518230438,iosbaif5d7dx8wsqcw2bgml4
horizon,1.4761690838336945,1.4156119602544104,-0.7131918728351593,1.4119795560836792,4.039252138137817,iosbaif5d7dx8wsqcw2bgml4
n_samples,500.0,0.0,500.0,500.0,500.0,iosbaif5d7dx8wsqcw2bgml4
exploration_constant,3.0,0.0,3.0,3.0,3.0,iosbaif5d7dx8wsqcw2bgml4
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,iosbaif5d7dx8wsqcw2bgml4
temp,1.329351844072342,1.9407005756769495,-2.676864171028137,1.5592092871665955,4.197502851486204,19e0dcgav7e80xb0blx9v0f5
lapse,0.5082576433196664,0.6914086942033083,-0.8293681234121323,0.591997504234314,1.740783154964447,19e0dcgav7e80xb0blx9v0f5
aligned_weight,0.7145784597992897,0.5998483243637764,-0.15526621937751756,0.7017171084880829,1.7656061172485347,19e0dcgav7e80xb0blx9v0f5
orthogonal_weight,0.5623127511143684,0.4431947224565028,-0.2214112341403961,0.6257592439651489,1.045401221513748,19e0dcgav7e80xb0blx9v0f5
horizon,1.4204539350271226,1.3634248945649323,-0.9500750184059142,1.4088833928108215,3.894043111801147,19e0dcgav7e80xb0blx9v0f5
n_samples,500.0,0.0,500.0,500.0,500.0,19e0dcgav7e80xb0blx9v0f5
exploration_constant,3.0,0.0,3.0,3.0,3.0,19e0dcgav7e80xb0blx9v0f5
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,19e0dcgav7e80xb0blx9v0f5
temp,1.3479597471058369,2.02022826393579,-2.5746010899543763,1.576817512512207,4.26183369159698,wrti4pyvypn0kh72uc31073g
lapse,0.5107803979367018,0.7441252460969663,-0.7961337447166443,0.601604163646698,1.7911702692508695,wrti4pyvypn0kh72uc31073g
aligned_weight,0.6908955655097961,0.5764233500511581,-0.22969850897789001,0.6975743472576141,1.7218831777572623,wrti4pyvypn0kh72uc31073g
orthogonal_weight,0.5159078952670098,0.4854185975672507,-0.41547140330076215,0.5843549072742462,1.0320058763027185,wrti4pyvypn0kh72uc31073g
horizon,1.366708328127861,1.3735141373232718,-1.0822553396224976,1.396955132484436,3.6498306155204765,wrti4pyvypn0kh72uc31073g
n_samples,500.0,0.0,500.0,500.0,500.0,wrti4pyvypn0kh72uc31073g
exploration_constant,3.0,0.0,3.0,3.0,3.0,wrti4pyvypn0kh72uc31073g
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,wrti4pyvypn0kh72uc31073g
temp,1.3421988563537597,2.017560173711254,-2.9474066138267516,1.6349382400512695,4.385415458679199,1n5mnn7bb5pljpu7rhrvxf3y
lapse,0.48400006575882437,0.7306338755332209,-0.8193594932556152,0.6077755093574524,1.6199909567832946,1n5mnn7bb5pljpu7rhrvxf3y
aligned_weight,0.719000569075346,0.5674876839352322,-0.16655677556991572,0.7000051736831665,1.7469684541225434,1n5mnn7bb5pljpu7rhrvxf3y
orthogonal_weight,0.544448435395956,0.47042637830045664,-0.29269503355026244,0.6300838887691498,0.9917823761701583,1n5mnn7bb5pljpu7rhrvxf3y
horizon,1.4217788863182068,1.4478141149181847,-1.1145908951759338,1.3975073099136353,3.9390663981437677,1n5mnn7bb5pljpu7rhrvxf3y
n_samples,500.0,0.0,500.0,500.0,500.0,1n5mnn7bb5pljpu7rhrvxf3y
exploration_constant,3.0,0.0,3.0,3.0,3.0,1n5mnn7bb5pljpu7rhrvxf3y
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,1n5mnn7bb5pljpu7rhrvxf3y
temp,1.43035470739007,1.8338121838798735,-2.2520095467567445,1.6230674386024475,4.1386185407638525,pc7lcotdj5gu0kxztwe82rvc
lapse,0.5260721861347556,0.7022732321181985,-0.6921841949224472,0.6131201982498169,1.6850227117538448,pc7lcotdj5gu0kxztwe82rvc
aligned_weight,0.7164770930968225,0.5649017457600666,-0.1379064917564392,0.6894966959953308,1.7275016307830808,pc7lcotdj5gu0kxztwe82rvc
orthogonal_weight,0.5447163988649845,0.45880394530552504,-0.2642695188522339,0.60587278008461,1.081303411722183,pc7lcotdj5gu0kxztwe82rvc
horizon,1.3664915372133255,1.5415695751277854,-1.3981885075569151,1.3524178862571716,4.086705279350281,pc7lcotdj5gu0kxztwe82rvc
n_samples,500.0,0.0,500.0,500.0,500.0,pc7lcotdj5gu0kxztwe82rvc
exploration_constant,3.0,0.0,3.0,3.0,3.0,pc7lcotdj5gu0kxztwe82rvc
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,pc7lcotdj5gu0kxztwe82rvc
temp,1.3811495280265809,1.776938372797691,-2.03057621717453,1.5621026754379272,4.064010238647461,ujz9jh6vrmnxbdkxldovqi2n
lapse,0.461013236567378,0.7124040836111944,-0.8859925895929336,0.565995991230011,1.6198377192020412,ujz9jh6vrmnxbdkxldovqi2n
aligned_weight,0.6589249835573137,0.5782021280280131,-0.25661552548408506,0.6879392862319946,1.5931310832500456,ujz9jh6vrmnxbdkxldovqi2n
orthogonal_weight,0.5510471372008323,0.4338352588457534,-0.24368860125541683,0.6060110330581665,1.0936123251914975,ujz9jh6vrmnxbdkxldovqi2n
horizon,1.389176862359047,1.3394489461094663,-0.8383561134338379,1.3622592687606812,3.7913575887680047,ujz9jh6vrmnxbdkxldovqi2n
n_samples,500.0,0.0,500.0,500.0,500.0,ujz9jh6vrmnxbdkxldovqi2n
exploration_constant,3.0,0.0,3.0,3.0,3.0,ujz9jh6vrmnxbdkxldovqi2n
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,ujz9jh6vrmnxbdkxldovqi2n
temp,1.4192624720036984,1.9996108986304655,-2.5074418663978575,1.6013436913490295,4.3991933822631815,ltptr3tl4x8rzti7462eyy1l
lapse,0.46762176325172183,0.7332076785813011,-0.9221706449985504,0.5871665477752686,1.6520342171192168,ltptr3tl4x8rzti7462eyy1l
aligned_weight,0.7006809177733958,0.5728189850049749,-0.21697720885276792,0.695074051618576,1.675147521495819,ltptr3tl4x8rzti7462eyy1l
orthogonal_weight,0.5659006527364254,0.46860615522622007,-0.21032584905624388,0.6159181594848633,1.1335007369518277,ltptr3tl4x8rzti7462eyy1l
horizon,1.3927128065824508,1.3861344665727606,-0.8900872707366944,1.3939448595046997,3.9354037523269625,ltptr3tl4x8rzti7462eyy1l
n_samples,500.0,0.0,500.0,500.0,500.0,ltptr3tl4x8rzti7462eyy1l
exploration_constant,3.0,0.0,3.0,3.0,3.0,ltptr3tl4x8rzti7462eyy1l
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,ltptr3tl4x8rzti7462eyy1l
temp,1.394139928728342,1.943128369864028,-2.4959292650222777,1.6141033172607422,4.2569585800170895,v6nan76o3p669dt9px7lopwz
lapse,0.5333773664683104,0.7021851176077544,-0.6873377799987793,0.6219091713428497,1.6247868239879604,v6nan76o3p669dt9px7lopwz
aligned_weight,0.6831690368242562,0.5630640047809798,-0.26547634005546566,0.6806544363498688,1.562070709466934,v6nan76o3p669dt9px7lopwz
orthogonal_weight,0.5415843315124512,0.4405522210871805,-0.24031172692775724,0.598343700170517,1.0467853546142576,v6nan76o3p669dt9px7lopwz
horizon,1.3684638160467149,1.580714594689179,-1.2878752827644346,1.3995177745819092,4.288325357437129,v6nan76o3p669dt9px7lopwz
n_samples,500.0,0.0,500.0,500.0,500.0,v6nan76o3p669dt9px7lopwz
exploration_constant,3.0,0.0,3.0,3.0,3.0,v6nan76o3p669dt9px7lopwz
discount_factor,0.9000000000000002,2.221557105636704e-16,0.9,0.9,0.9,v6nan76o3p669dt9px7lopwz
temp,1.2529490303099156,2.0060723374825202,-3.0650182008743285,1.58883136510849,4.261460924148559,9heeucet6zr04ztdjtm78opi
lapse,0.5030484240651131,0.7556377383356067,-0.8506907701492309,0.6097762882709503,1.7233981132507323,9heeucet6zr04ztdjtm78opi
aligned_weight,0.6757326559685171,0.5763606313947769,-0.16448312401771545,0.6976227760314941,1.559613090753555,9heeucet6zr04ztdjtm78opi
